start_request_time,end_request_time,start_response_time,end_response_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,label
2025-01-08 13:54:11.365680,2025-01-08 13:54:11.365680,2025-01-08 13:54:11.365753,2025-01-08 13:54:11.365753,7.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '5942']","['44031', '5942']",1,1,0,1,0,0,1
2025-01-08 13:54:12.367500,2025-01-08 13:54:12.367500,2025-01-08 13:54:12.367573,2025-01-08 13:54:12.367573,7.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '9062']","['44031', '9062']",1,1,0,1,0,0,1
2025-01-08 13:54:13.369286,2025-01-08 13:54:13.369286,2025-01-08 13:54:13.369358,2025-01-08 13:54:13.369358,7.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '4220']","['44031', '4220']",1,1,0,1,0,0,1
2025-01-08 13:54:14.370397,2025-01-08 13:54:14.370397,2025-01-08 13:54:14.370467,2025-01-08 13:54:14.370467,7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '6957']","['44031', '6957']",1,1,0,1,0,0,1
2025-01-08 13:54:15.371545,2025-01-08 13:54:15.371545,2025-01-08 13:54:15.371606,2025-01-08 13:54:15.371606,6.1e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '4434']","['44031', '4434']",1,1,0,1,0,0,1
2025-01-08 13:54:16.372361,2025-01-08 13:54:16.372361,2025-01-08 13:54:16.372431,2025-01-08 13:54:16.372431,7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '1887']","['44031', '1887']",1,1,0,1,0,0,1
2025-01-08 13:54:17.373491,2025-01-08 13:54:17.373491,2025-01-08 13:54:17.373558,2025-01-08 13:54:17.373558,6.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '6101']","['44031', '6101']",1,1,0,1,0,0,1
2025-01-08 13:54:18.374595,2025-01-08 13:54:18.374595,2025-01-08 13:54:18.374651,2025-01-08 13:54:18.374651,5.6e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '4168']","['4168', '44031']",1,1,0,1,0,0,1
2025-01-08 13:54:19.375547,2025-01-08 13:54:19.375547,2025-01-08 13:54:19.375595,2025-01-08 13:54:19.375595,4.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '7752']","['44031', '7752']",1,1,0,1,0,0,1
2025-01-08 13:54:20.376095,2025-01-08 13:54:20.376095,2025-01-08 13:54:20.376162,2025-01-08 13:54:20.376162,6.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '173']","['44031', '173']",1,1,0,1,0,0,1
2025-01-08 13:54:21.377535,2025-01-08 13:54:21.377535,2025-01-08 13:54:21.377589,2025-01-08 13:54:21.377589,5.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '3453']","['3453', '44031']",1,1,0,1,0,0,1
2025-01-08 13:54:22.378663,2025-01-08 13:54:22.378663,2025-01-08 13:54:22.378715,2025-01-08 13:54:22.378715,5.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '5224']","['44031', '5224']",1,1,0,1,0,0,1
2025-01-08 13:54:23.379060,2025-01-08 13:54:23.379060,2025-01-08 13:54:23.379125,2025-01-08 13:54:23.379125,6.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '6871']","['44031', '6871']",1,1,0,1,0,0,1
2025-01-08 13:54:24.380154,2025-01-08 13:54:24.380154,2025-01-08 13:54:24.380221,2025-01-08 13:54:24.380221,6.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '581']","['44031', '581']",1,1,0,1,0,0,1
2025-01-08 13:54:25.381263,2025-01-08 13:54:25.381263,2025-01-08 13:54:25.381330,2025-01-08 13:54:25.381330,6.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '7536']","['44031', '7536']",1,1,0,1,0,0,1
2025-01-08 13:54:26.383019,2025-01-08 13:54:26.383019,2025-01-08 13:54:26.383074,2025-01-08 13:54:26.383074,5.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '1366']","['44031', '1366']",1,1,0,1,0,0,1
2025-01-08 13:54:27.384140,2025-01-08 13:54:27.384140,2025-01-08 13:54:27.384203,2025-01-08 13:54:27.384203,6.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '6388']","['44031', '6388']",1,1,0,1,0,0,1
2025-01-08 13:54:28.385790,2025-01-08 13:54:28.385790,2025-01-08 13:54:28.385864,2025-01-08 13:54:28.385864,7.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '4943']","['44031', '4943']",1,1,0,1,0,0,1
2025-01-08 13:54:29.386906,2025-01-08 13:54:29.386906,2025-01-08 13:54:29.386975,2025-01-08 13:54:29.386975,6.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '7803']","['44031', '7803']",1,1,0,1,0,0,1
2025-01-08 13:54:30.388052,2025-01-08 13:54:30.388052,2025-01-08 13:54:30.388124,2025-01-08 13:54:30.388124,7.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '2112']","['44031', '2112']",1,1,0,1,0,0,1
